2024-09-24 23:40:43,204 INFO:Server started http://localhost:5000.
2024-09-24 23:45:09,128 INFO:========== GCN ==========
2024-09-24 23:45:22,794 INFO:Epoch: 0046 | Train loss: 0.9835 | Train accuracy: 0.7038 | Validation loss: 0.9682 | Validation accuracy: 0.7377
2024-09-24 23:45:22,979 INFO:Epoch: 0047 | Train loss: 0.9694 | Train accuracy: 0.7181 | Validation loss: 0.9557 | Validation accuracy: 0.7405
2024-09-24 23:45:23,162 INFO:Epoch: 0048 | Train loss: 0.9561 | Train accuracy: 0.7156 | Validation loss: 0.9433 | Validation accuracy: 0.7460
2024-09-24 23:45:23,330 INFO:Epoch: 0049 | Train loss: 0.9457 | Train accuracy: 0.7214 | Validation loss: 0.9310 | Validation accuracy: 0.7499
2024-09-24 23:45:23,517 INFO:Epoch: 0050 | Train loss: 0.9416 | Train accuracy: 0.7158 | Validation loss: 0.9188 | Validation accuracy: 0.7527
2024-09-24 23:45:23,721 INFO:Epoch: 0051 | Train loss: 0.9261 | Train accuracy: 0.7310 | Validation loss: 0.9066 | Validation accuracy: 0.7558
2024-09-24 23:45:23,914 INFO:Epoch: 0052 | Train loss: 0.9059 | Train accuracy: 0.7308 | Validation loss: 0.8942 | Validation accuracy: 0.7580
2024-09-24 23:45:24,113 INFO:Epoch: 0053 | Train loss: 0.8968 | Train accuracy: 0.7377 | Validation loss: 0.8821 | Validation accuracy: 0.7633
2024-09-24 23:45:24,310 INFO:Epoch: 0054 | Train loss: 0.8878 | Train accuracy: 0.7334 | Validation loss: 0.8700 | Validation accuracy: 0.7666
2024-09-24 23:45:24,454 INFO:Epoch: 0055 | Train loss: 0.8776 | Train accuracy: 0.7481 | Validation loss: 0.8582 | Validation accuracy: 0.7680
2024-09-24 23:45:24,613 INFO:Epoch: 0056 | Train loss: 0.8559 | Train accuracy: 0.7568 | Validation loss: 0.8465 | Validation accuracy: 0.7711
2024-09-24 23:45:24,769 INFO:Epoch: 0057 | Train loss: 0.8502 | Train accuracy: 0.7539 | Validation loss: 0.8350 | Validation accuracy: 0.7733
2024-09-24 23:45:24,927 INFO:Epoch: 0058 | Train loss: 0.8406 | Train accuracy: 0.7621 | Validation loss: 0.8238 | Validation accuracy: 0.7752
2024-09-24 23:45:25,074 INFO:Epoch: 0059 | Train loss: 0.8223 | Train accuracy: 0.7737 | Validation loss: 0.8126 | Validation accuracy: 0.7769
2024-09-24 23:45:25,215 INFO:Epoch: 0060 | Train loss: 0.8125 | Train accuracy: 0.7692 | Validation loss: 0.8013 | Validation accuracy: 0.7816
2024-09-24 23:45:25,397 INFO:Epoch: 0061 | Train loss: 0.8070 | Train accuracy: 0.7701 | Validation loss: 0.7902 | Validation accuracy: 0.7836
2024-09-24 23:45:25,568 INFO:Epoch: 0062 | Train loss: 0.7997 | Train accuracy: 0.7695 | Validation loss: 0.7791 | Validation accuracy: 0.7883
2024-09-24 23:45:25,790 INFO:Epoch: 0063 | Train loss: 0.7893 | Train accuracy: 0.7746 | Validation loss: 0.7680 | Validation accuracy: 0.7947
2024-09-24 23:45:26,009 INFO:Epoch: 0064 | Train loss: 0.7679 | Train accuracy: 0.7781 | Validation loss: 0.7571 | Validation accuracy: 0.7986
2024-09-24 23:45:26,183 INFO:Epoch: 0065 | Train loss: 0.7615 | Train accuracy: 0.7859 | Validation loss: 0.7464 | Validation accuracy: 0.8033
2024-09-24 23:45:26,378 INFO:Epoch: 0066 | Train loss: 0.7554 | Train accuracy: 0.7819 | Validation loss: 0.7360 | Validation accuracy: 0.8045
2024-09-24 23:45:26,573 INFO:Epoch: 0067 | Train loss: 0.7460 | Train accuracy: 0.7862 | Validation loss: 0.7260 | Validation accuracy: 0.8078
2024-09-24 23:45:26,737 INFO:Epoch: 0068 | Train loss: 0.7376 | Train accuracy: 0.7902 | Validation loss: 0.7165 | Validation accuracy: 0.8106
2024-09-24 23:45:26,897 INFO:Epoch: 0069 | Train loss: 0.7287 | Train accuracy: 0.8037 | Validation loss: 0.7073 | Validation accuracy: 0.8097
2024-09-24 23:45:27,035 INFO:Epoch: 0070 | Train loss: 0.7144 | Train accuracy: 0.7915 | Validation loss: 0.6980 | Validation accuracy: 0.8125
2024-09-24 23:45:27,203 INFO:Epoch: 0071 | Train loss: 0.7045 | Train accuracy: 0.8011 | Validation loss: 0.6885 | Validation accuracy: 0.8153
2024-09-24 23:45:27,382 INFO:Epoch: 0072 | Train loss: 0.6964 | Train accuracy: 0.8037 | Validation loss: 0.6794 | Validation accuracy: 0.8172
2024-09-24 23:45:27,550 INFO:Epoch: 0073 | Train loss: 0.6955 | Train accuracy: 0.7955 | Validation loss: 0.6708 | Validation accuracy: 0.8189
2024-09-24 23:45:27,735 INFO:Epoch: 0074 | Train loss: 0.6825 | Train accuracy: 0.8062 | Validation loss: 0.6627 | Validation accuracy: 0.8225
2024-09-24 23:45:27,992 INFO:Epoch: 0075 | Train loss: 0.6748 | Train accuracy: 0.8073 | Validation loss: 0.6550 | Validation accuracy: 0.8248
2024-09-24 23:45:28,191 INFO:Epoch: 0076 | Train loss: 0.6755 | Train accuracy: 0.8028 | Validation loss: 0.6476 | Validation accuracy: 0.8284
2024-09-24 23:45:28,353 INFO:Epoch: 0077 | Train loss: 0.6597 | Train accuracy: 0.8062 | Validation loss: 0.6403 | Validation accuracy: 0.8292
2024-09-24 23:45:28,518 INFO:Epoch: 0078 | Train loss: 0.6479 | Train accuracy: 0.8138 | Validation loss: 0.6334 | Validation accuracy: 0.8300
2024-09-24 23:45:28,693 INFO:Epoch: 0079 | Train loss: 0.6432 | Train accuracy: 0.8169 | Validation loss: 0.6266 | Validation accuracy: 0.8325
2024-09-24 23:45:28,857 INFO:Epoch: 0080 | Train loss: 0.6477 | Train accuracy: 0.8135 | Validation loss: 0.6198 | Validation accuracy: 0.8345
2024-09-24 23:45:29,048 INFO:Epoch: 0081 | Train loss: 0.6308 | Train accuracy: 0.8206 | Validation loss: 0.6131 | Validation accuracy: 0.8370
2024-09-24 23:45:29,252 INFO:Epoch: 0082 | Train loss: 0.6234 | Train accuracy: 0.8186 | Validation loss: 0.6067 | Validation accuracy: 0.8373
2024-09-24 23:45:29,445 INFO:Epoch: 0083 | Train loss: 0.6121 | Train accuracy: 0.8209 | Validation loss: 0.6005 | Validation accuracy: 0.8387
2024-09-24 23:45:29,663 INFO:Epoch: 0084 | Train loss: 0.6156 | Train accuracy: 0.8227 | Validation loss: 0.5944 | Validation accuracy: 0.8401
2024-09-24 23:45:29,919 INFO:Epoch: 0085 | Train loss: 0.6044 | Train accuracy: 0.8182 | Validation loss: 0.5890 | Validation accuracy: 0.8403
2024-09-24 23:45:30,090 INFO:Epoch: 0086 | Train loss: 0.5969 | Train accuracy: 0.8298 | Validation loss: 0.5840 | Validation accuracy: 0.8398
2024-09-24 23:45:30,254 INFO:Epoch: 0087 | Train loss: 0.5930 | Train accuracy: 0.8322 | Validation loss: 0.5794 | Validation accuracy: 0.8403
2024-09-24 23:45:30,412 INFO:Epoch: 0088 | Train loss: 0.5916 | Train accuracy: 0.8304 | Validation loss: 0.5745 | Validation accuracy: 0.8417
2024-09-24 23:45:30,583 INFO:Epoch: 0089 | Train loss: 0.5887 | Train accuracy: 0.8313 | Validation loss: 0.5699 | Validation accuracy: 0.8431
2024-09-24 23:45:30,789 INFO:Epoch: 0090 | Train loss: 0.5815 | Train accuracy: 0.8231 | Validation loss: 0.5677 | Validation accuracy: 0.8442
2024-09-24 23:45:31,002 INFO:Epoch: 0091 | Train loss: 0.5779 | Train accuracy: 0.8249 | Validation loss: 0.5628 | Validation accuracy: 0.8473
2024-09-24 23:45:31,204 INFO:Epoch: 0092 | Train loss: 0.5664 | Train accuracy: 0.8311 | Validation loss: 0.5585 | Validation accuracy: 0.8484
2024-09-24 23:45:31,396 INFO:Epoch: 0093 | Train loss: 0.5683 | Train accuracy: 0.8378 | Validation loss: 0.5548 | Validation accuracy: 0.8495
2024-09-24 23:45:31,542 INFO:Epoch: 0094 | Train loss: 0.5509 | Train accuracy: 0.8349 | Validation loss: 0.5513 | Validation accuracy: 0.8495
2024-09-24 23:45:31,711 INFO:Epoch: 0095 | Train loss: 0.5531 | Train accuracy: 0.8382 | Validation loss: 0.5480 | Validation accuracy: 0.8487
2024-09-24 23:45:31,859 INFO:Epoch: 0096 | Train loss: 0.5538 | Train accuracy: 0.8353 | Validation loss: 0.5453 | Validation accuracy: 0.8490
2024-09-24 23:45:32,080 INFO:Epoch: 0097 | Train loss: 0.5425 | Train accuracy: 0.8416 | Validation loss: 0.5427 | Validation accuracy: 0.8495
2024-09-24 23:45:32,287 INFO:Epoch: 0098 | Train loss: 0.5375 | Train accuracy: 0.8373 | Validation loss: 0.5396 | Validation accuracy: 0.8523
2024-09-24 23:45:32,477 INFO:Epoch: 0099 | Train loss: 0.5354 | Train accuracy: 0.8369 | Validation loss: 0.5342 | Validation accuracy: 0.8526
2024-09-24 23:45:32,649 INFO:Epoch: 0100 | Train loss: 0.5322 | Train accuracy: 0.8436 | Validation loss: 0.5291 | Validation accuracy: 0.8540
2024-09-24 23:45:32,836 INFO:Epoch: 0101 | Train loss: 0.5321 | Train accuracy: 0.8418 | Validation loss: 0.5249 | Validation accuracy: 0.8548
2024-09-24 23:45:33,068 INFO:Epoch: 0102 | Train loss: 0.5351 | Train accuracy: 0.8353 | Validation loss: 0.5211 | Validation accuracy: 0.8554
2024-09-24 23:45:33,306 INFO:Epoch: 0103 | Train loss: 0.5263 | Train accuracy: 0.8409 | Validation loss: 0.5175 | Validation accuracy: 0.8556
2024-09-24 23:45:33,521 INFO:Epoch: 0104 | Train loss: 0.5201 | Train accuracy: 0.8420 | Validation loss: 0.5142 | Validation accuracy: 0.8565
2024-09-24 23:45:33,755 INFO:Epoch: 0105 | Train loss: 0.5208 | Train accuracy: 0.8402 | Validation loss: 0.5115 | Validation accuracy: 0.8573
2024-09-24 23:45:33,954 INFO:Epoch: 0106 | Train loss: 0.5115 | Train accuracy: 0.8494 | Validation loss: 0.5085 | Validation accuracy: 0.8573
2024-09-24 23:45:34,150 INFO:Epoch: 0107 | Train loss: 0.5164 | Train accuracy: 0.8438 | Validation loss: 0.5054 | Validation accuracy: 0.8584
2024-09-24 23:45:34,360 INFO:Epoch: 0108 | Train loss: 0.5119 | Train accuracy: 0.8507 | Validation loss: 0.5022 | Validation accuracy: 0.8573
2024-09-24 23:45:34,544 INFO:Epoch: 0109 | Train loss: 0.5010 | Train accuracy: 0.8551 | Validation loss: 0.4993 | Validation accuracy: 0.8584
2024-09-24 23:45:34,723 INFO:Epoch: 0110 | Train loss: 0.4988 | Train accuracy: 0.8520 | Validation loss: 0.4969 | Validation accuracy: 0.8612
2024-09-24 23:45:34,919 INFO:Epoch: 0111 | Train loss: 0.4997 | Train accuracy: 0.8491 | Validation loss: 0.4954 | Validation accuracy: 0.8618
2024-09-24 23:45:35,132 INFO:Epoch: 0112 | Train loss: 0.4943 | Train accuracy: 0.8565 | Validation loss: 0.4937 | Validation accuracy: 0.8629
2024-09-24 23:45:35,332 INFO:Epoch: 0113 | Train loss: 0.4926 | Train accuracy: 0.8547 | Validation loss: 0.4922 | Validation accuracy: 0.8626
2024-09-24 23:45:35,546 INFO:Epoch: 0114 | Train loss: 0.4964 | Train accuracy: 0.8511 | Validation loss: 0.4884 | Validation accuracy: 0.8601
